Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,21H2,Pro,2021/12/14,19043.1415,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,21H1,Pro,2021/11/09,19043.1348,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,21H1,Pro,2021/10/12,19043.1288,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,21H1,Pro,2021/09/14,19043.1237,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,21H1,Pro,2021/08/10,19043.1165,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,21H1,Pro,2021/07/13,19043.111,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,21H1,Pro,2021/06/08,19043.1052,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2022/04/19,19042.1645,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2022/01/11,19042.1466,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/05/11,19041.985,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2021/05/11,19041.985,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/04/13,19041.928,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2021/04/13,19041.928,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/03/09,19041.867,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2021/03/09,19041.867,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/02/09,19041.804,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2021/02/09,19041.804,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/01/12,19041.746,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2021/01/12,19041.746,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2020/12/08,19041.685,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2020/12/08,19041.685,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2020/11/19,19041.631,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2020/11/10,19041.63,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2020/10/13,19041.572,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2020/09/08,19041.508,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2020/08/11,19041.45,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2020/07/14,19041.388,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2020/06/09,19041.329,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2020/05/27,19041.264,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2020/04/16,19041.208,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2022/03/15,19041.1586,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,21H1,Pro,2022/03/15,19041.1586,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,21H2,Pro,2022/03/15,19041.1586,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2022/02/15,19041.1526,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,21H1,Pro,2022/02/15,19041.1526,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,21H2,Pro,2022/02/15,19041.1526,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/12/14,19041.1415,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/11/09,19041.1348,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2021/11/09,19041.1348,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/10/12,19041.1288,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2021/10/12,19041.1288,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/09/14,19041.1237,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2021/09/14,19041.1237,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/08/10,19041.1165,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2021/08/10,19041.1165,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/07/13,19041.111,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2021/07/13,19041.111,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,20H2,Pro,2021/06/08,19041.1052,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,2004,Pro,2021/06/08,19041.1052,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/07/14,18363.959,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/06/09,18363.9,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/05/12,18363.836,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/04/14,18363.778,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/03/12,18363.72,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/02/11,18363.657,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/01/14,18363.592,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2019/12/10,18363.535,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2019/10/05,18363.418,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2021/06/08,18363.1621,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2021/05/11,18363.1556,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2021/04/13,18363.15,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2021/03/09,18363.144,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2021/02/11,18363.1379,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2021/01/12,18363.1316,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/12/08,18363.1256,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/11/10,18363.1198,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/10/13,18363.1139,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/09/08,18363.1082,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1909,Pro,2020/08/11,18363.1016,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2020/07/14,18362.959,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2020/05/12,18362.836,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2020/03/12,18362.72,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2020/02/11,18362.657,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2019/12/10,18362.535,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2019/11/12,18362.476,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2019/09/10,18362.356,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2019/03/29,18362.3,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2019/07/09,18362.239,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2019/06/11,18362.175,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2020/12/08,18362.1256,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2020/11/10,18362.1198,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2020/10/13,18362.1139,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2020/09/08,18362.1082,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1903,Pro,2019/12/10,18362.1016,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2020/01/14,17763.973,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/01/14,17763.973,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2019/12/10,17763.914,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2019/12/10,17763.914,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2019/11/12,17763.864,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2019/11/12,17763.864,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2019/10/08,17763.805,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2019/09/10,17763.737,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2019/09/10,17763.737,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2019/08/13,17763.678,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2019/08/13,17763.678,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2019/07/09,17763.615,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2019/06/11,17763.557,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2019/05/19,17763.504,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2019/04/09,17763.437,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2019/03/12,17763.379,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2019/03/12,17763.379,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2019/02/12,17763.316,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2019/01/08,17763.253,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2018/12/11,17763.194,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2020/11/10,17763.1577,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2020/10/13,17763.1518,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2020/09/08,17763.1457,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2020/08/11,17763.1397,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2020/07/14,17763.1339,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2020/06/09,17763.1282,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2020/05/12,17763.1217,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2020/04/14,17763.1158,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2020/03/12,17763.1098,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2018/11/13,17763.107,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2018/11/13,17763.107,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1809,Pro,2020/02/11,17763.1039,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2019/08/13,17134.95,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2019/07/09,17134.885,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2019/06/11,17134.829,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2019/05/19,17134.766,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2019/04/09,17134.706,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2019/03/12,17134.648,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2019/01/08,17134.523,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2018/09/11,17134.285,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2018/08/14,17134.228,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2018/06/12,17134.112,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,2019/09/10,17134.1006,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1803,Pro,1970/01/01,17134.1,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1709,Pro,2017/11/14,16299.64,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1709,Pro,2017/11/14,16299.15,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1709,Pro,2017/12/12,16299.125,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1703,Pro,2017/07/11,15063.483,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1703,Pro,2017/06/13,15063.413,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1703,Pro,2017/03/20,15063.0,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1607,Pro,2016/11/08,14393.447,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2016,1607,Standard,2016/11/08,14393.447,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows Server 2016,1607,Standard,2016/10/12,14393.0,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1511,Pro,2016/03/08,10586.164,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1511,Enterprise,2016/02/09,10586.104,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1511,Pro,1970/01/01,10586.0,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 10,1507,Pro,2015/07/29,10240.0,HIDCLASS device information,
3,0,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 8.1,8.1,Pro,1970/01/01,9600.0,HIDCLASS device information,
3,1,Information,This is the Analytic channel to which internal Analytic events from the HIDCLASS driver are sent.,,Information,Default,Windows 11,22H2,Pro,2022/10/18,22621.674,HIDCLASS device information,
