Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2021/07/13,19041.111,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/07/14,18363.959,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/06/09,18363.9,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/05/12,18363.836,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/04/14,18363.778,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/03/12,18363.72,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/02/11,18363.657,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/01/14,18363.592,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2019/12/10,18363.535,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2019/10/05,18363.418,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2021/04/13,18363.15,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2021/03/09,18363.144,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2020/07/14,18362.959,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2020/05/12,18362.836,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2020/03/12,18362.72,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2020/02/11,18362.657,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2019/12/10,18362.535,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2019/11/12,18362.476,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2019/09/10,18362.356,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2019/03/29,18362.3,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2019/07/09,18362.239,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2019/06/11,18362.175,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2020/01/14,17763.973,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2019/12/10,17763.914,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2019/11/12,17763.864,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2019/10/08,17763.805,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2019/09/10,17763.737,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2019/08/13,17763.678,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2019/07/09,17763.615,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2019/06/11,17763.557,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2019/05/19,17763.504,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2019/04/09,17763.437,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2019/03/12,17763.379,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2019/02/12,17763.316,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2019/01/08,17763.253,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2018/12/11,17763.194,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2018/11/13,17763.107,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2019/08/13,17134.95,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2019/07/09,17134.885,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2019/06/11,17134.829,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2019/05/19,17134.766,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2019/04/09,17134.706,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2019/03/12,17134.648,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2019/01/08,17134.523,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2018/09/11,17134.285,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2018/08/14,17134.228,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2018/06/12,17134.112,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1803,Pro,1970/01/01,17134.1,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1709,Pro,2017/11/14,16299.64,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1709,Pro,2017/11/14,16299.15,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1709,Pro,2017/12/12,16299.125,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1703,Pro,2017/07/11,15063.483,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1703,Pro,2017/06/13,15063.413,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1703,Pro,2017/03/20,15063.0,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1607,Pro,2016/11/08,14393.447,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1511,Pro,2016/03/08,10586.164,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1511,Pro,1970/01/01,10586.0,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
200,0,Error,Operational,RetailDemo_Service_Error,,,Windows 10,1507,Pro,2015/07/29,10240.0,Retail Demo service has caught an exception {HRESULT} (State: {ErrorState} Phase: {ErrorPhase}),{HRESULT} | {ErrorState} | {ErrorPhase}
